slug,name,website_url,archive_url,ref_title,ref_authors,ref_year
arizona_adgm_1552430572743_114,"Geologic Map of the Fairbank 7.5' Quadrangle, Cochise County, Arizona, v. 3.0",http://hdl.handle.net/10150/631055,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430572743-114/ncgmp09_opensource.zip,"Geologic Map of the Fairbank 7.5' Quadrangle, Cochise County, Arizona, v. 3.0",Charles A. Ferguson; Todd C. Shipman; Philip A. Pearthree; Erin M. Moore; Stephen M. Richard; Jon E. Spencer; Joseph P. Cook; David E. Haddad,2018
arizona_adgm_1552430572743_114,"Geologic Map of the Fairbank 7.5' Quadrangle, Cochise County, Arizona, v. 3.0",http://hdl.handle.net/10150/631055,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430572743-114/Fairbank_ncgmp09.gdb.zip,"Geologic Map of the Fairbank 7.5' Quadrangle, Cochise County, Arizona, v. 3.0",Charles A. Ferguson; Todd C. Shipman; Philip A. Pearthree; Erin M. Moore; Stephen M. Richard; Jon E. Spencer; Joseph P. Cook; David E. Haddad,2018
arizona_adgm_1568155184792_44,"Geologic Map of the Fort Thomas area, Graham County, Arizona",http://hdl.handle.net/10150/631570,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1568155184792-44/ncgmp09_opensource.zip,"Geologic Map of the Fort Thomas area, Graham County, Arizona",Ann M. Youberg; Joseph P. Cook,2018
arizona_adgm_1568155184792_44,"Geologic Map of the Fort Thomas area, Graham County, Arizona",http://hdl.handle.net/10150/631570,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1568155184792-44/ftthomas.gdb.zip,"Geologic Map of the Fort Thomas area, Graham County, Arizona",Ann M. Youberg; Joseph P. Cook,2018
arizona_adgm_1552430426681_811,"Geologic Map of the Hereford 7.5’ Quadrangle and the Northern Part of the Stark 7.5’ Quadrangle, Cochise County, Arizona, v 3.0",http://hdl.handle.net/10150/631070,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430426681-811/ncgmp09_opensource.zip,"Geologic Map of the Hereford 7.5’ Quadrangle and the Northern Part of the Stark 7.5’ Quadrangle, Cochise County, Arizona, v 3.0","Joseph P. Cook; Todd C. Shipman; Philip A. Pearthree; Ferguson, C.A.; Haddad, D.E.",2018
arizona_adgm_1552430426681_811,"Geologic Map of the Hereford 7.5’ Quadrangle and the Northern Part of the Stark 7.5’ Quadrangle, Cochise County, Arizona, v 3.0",http://hdl.handle.net/10150/631070,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430426681-811/Hereford_ncgmp09.gdb.zip,"Geologic Map of the Hereford 7.5’ Quadrangle and the Northern Part of the Stark 7.5’ Quadrangle, Cochise County, Arizona, v 3.0","Joseph P. Cook; Todd C. Shipman; Philip A. Pearthree; Ferguson, C.A.; Haddad, D.E.",2018
arizona_adgm_1552430564219_501,"Geologic Map of the Land 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",http://hdl.handle.net/10150/631078,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430564219-501/ncgmp09_opensource.zip,"Geologic Map of the Land 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",Todd C. Shipman; Charles A. Ferguson; Joseph P. Cook; David E. Haddad,2018
arizona_adgm_1552430564219_501,"Geologic Map of the Land 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",http://hdl.handle.net/10150/631078,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430564219-501/Land_ncgmp09.gdb.zip,"Geologic Map of the Land 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",Todd C. Shipman; Charles A. Ferguson; Joseph P. Cook; David E. Haddad,2018
arizona_adgm_1552430583659_482,"Geologic Map of the Lewis Springs 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",http://hdl.handle.net/10150/630574,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430583659-482/ncgmp09_opensource.zip,"Geologic Map of the Lewis Springs 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",Philip A. Pearthree; Charles A. Ferguson; Karen A. Demsey; David E. Haddad; Joseph P. Cook,2018
arizona_adgm_1552430583659_482,"Geologic Map of the Lewis Springs 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",http://hdl.handle.net/10150/630574,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430583659-482/LewisSpring_ncgmp09.gdb.zip,"Geologic Map of the Lewis Springs 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",Philip A. Pearthree; Charles A. Ferguson; Karen A. Demsey; David E. Haddad; Joseph P. Cook,2018
arizona_adgm_1552430490342_833,"Geologic Map of the Lookout Mountain 7.5' Quadrangle, Pinal County, Arizona, v. 2.0",http://hdl.handle.net/10150/631072,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430490342-833/ncgmp09_opensource.zip,"Geologic Map of the Lookout Mountain 7.5' Quadrangle, Pinal County, Arizona, v. 2.0","Young, J. J.; Spencer, J. E.; MacFarlane, B. J.; Richard, S. M.",2018
arizona_adgm_1552430490342_833,"Geologic Map of the Lookout Mountain 7.5' Quadrangle, Pinal County, Arizona, v. 2.0",http://hdl.handle.net/10150/631072,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430490342-833/LookoutMtn_ncgmp09_utm.gdb.zip,"Geologic Map of the Lookout Mountain 7.5' Quadrangle, Pinal County, Arizona, v. 2.0","Young, J. J.; Spencer, J. E.; MacFarlane, B. J.; Richard, S. M.",2018
arizona_adgm_1598283985184_92,"Geologic Map of the Mammoth 7½' Quadrangle, Pinal County, Arizona v2.0",https://repository.arizona.edu/handle/10150/631077,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1598283985184-92/KML.zip,"Geologic Map of the Mammoth 7½' Quadrangle, Pinal County, Arizona v2.0",Jon E. Spencer; Brian F. Gootee; Stephen M. Richard; Joseph P. Cook,2018
arizona_adgm_1598283985184_92,"Geologic Map of the Mammoth 7½' Quadrangle, Pinal County, Arizona v2.0",https://repository.arizona.edu/handle/10150/631077,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1598283985184-92/simple.zip,"Geologic Map of the Mammoth 7½' Quadrangle, Pinal County, Arizona v2.0",Jon E. Spencer; Brian F. Gootee; Stephen M. Richard; Joseph P. Cook,2018
arizona_adgm_1598283985184_92,"Geologic Map of the Mammoth 7½' Quadrangle, Pinal County, Arizona v2.0",https://repository.arizona.edu/handle/10150/631077,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1598283985184-92/ncgmp09.zip,"Geologic Map of the Mammoth 7½' Quadrangle, Pinal County, Arizona v2.0",Jon E. Spencer; Brian F. Gootee; Stephen M. Richard; Joseph P. Cook,2018
arizona_adgm_1566838599531_740,"Geologic Map of the Mammoth 7.5' Quadrangle, Pinal County, Arizona, v. 2",http://hdl.handle.net/10150/631077,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1566838599531-740/ncgmp09_opensource.zip,"Geologic Map of the Mammoth 7.5' Quadrangle, Pinal County, Arizona, v. 2","Spencer, Jon E.; Gootee, Brian F.; Richard, Stephen M.; Cook, Joseph P.",2018
arizona_adgm_1566838599531_740,"Geologic Map of the Mammoth 7.5' Quadrangle, Pinal County, Arizona, v. 2",http://hdl.handle.net/10150/631077,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1566838599531-740/Mammoth_ncgmp09_utm.gdb.zip,"Geologic Map of the Mammoth 7.5' Quadrangle, Pinal County, Arizona, v. 2","Spencer, Jon E.; Gootee, Brian F.; Richard, Stephen M.; Cook, Joseph P.",2018
arizona_adgm_1552427649780_653,"Geologic map of the Middle Water Spring 7.5' Quadrangle, Mohave County, Arizona  V. 1.0",http://hdl.handle.net/10150/631068,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427649780-653/ncgmp09_opensource.zip,"Geologic map of the Middle Water Spring 7.5' Quadrangle, Mohave County, Arizona  V. 1.0",Bradford J. Johnson; Philip A. Pearthree; Charles A. Ferguson,2018
arizona_adgm_1552427649780_653,"Geologic map of the Middle Water Spring 7.5' Quadrangle, Mohave County, Arizona  V. 1.0",http://hdl.handle.net/10150/631068,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427649780-653/MiddleWaterSpring_ncgmp09.gdb.zip,"Geologic map of the Middle Water Spring 7.5' Quadrangle, Mohave County, Arizona  V. 1.0",Bradford J. Johnson; Philip A. Pearthree; Charles A. Ferguson,2018
arizona_adgm_1568151176930_718,"Geologic Map of the Needles NE 7.5' Quadrangle, Mohave County, Arizona",http://hdl.handle.net/10150/631071,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1568151176930-718/ncgmp09_opensource.zip,"Geologic Map of the Needles NE 7.5' Quadrangle, Mohave County, Arizona",Philip A. Pearthree,2018
arizona_adgm_1568151176930_718,"Geologic Map of the Needles NE 7.5' Quadrangle, Mohave County, Arizona",http://hdl.handle.net/10150/631071,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1568151176930-718/NeedlesNE_ncgmp09.gdb.zip,"Geologic Map of the Needles NE 7.5' Quadrangle, Mohave County, Arizona",Philip A. Pearthree,2018
arizona_adgm_1567620132165_523,"Geologic Map of the North Trigo Peaks 7 .5' Quadrangle ,La Paz County, Arizona",http://hdl.handle.net/10150/631571,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1567620132165-523/ncgmp09_opensource.zip,"Geologic Map of the North Trigo Peaks 7 .5' Quadrangle ,La Paz County, Arizona",Charles A. Ferguson; Philip A. Pearthree; Brian F. Gootee; Bradford J. Johnson; Jon E. Spencer,2018
arizona_adgm_1567620132165_523,"Geologic Map of the North Trigo Peaks 7 .5' Quadrangle ,La Paz County, Arizona",http://hdl.handle.net/10150/631571,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1567620132165-523/ntrigopeaks.gdb.zip,"Geologic Map of the North Trigo Peaks 7 .5' Quadrangle ,La Paz County, Arizona",Charles A. Ferguson; Philip A. Pearthree; Brian F. Gootee; Bradford J. Johnson; Jon E. Spencer,2018
arizona_adgm_1552430532093_902,"Geologic Map of the Peppersauce Wash 7.5' Quadrangle and Part of the Kielberg Canyon 7.5' Quadrangle, Pinal and Pima Counties, Arizona v. 1.0",http://hdl.handle.net/10150/630258,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430532093-902/ncgmp09_opensource.zip,"Geologic Map of the Peppersauce Wash 7.5' Quadrangle and Part of the Kielberg Canyon 7.5' Quadrangle, Pinal and Pima Counties, Arizona v. 1.0",Philip A. Pearthree; Joseph P. Cook; Steven J. Skotnicki; Jon E. Spencer,2018
arizona_adgm_1552430532093_902,"Geologic Map of the Peppersauce Wash 7.5' Quadrangle and Part of the Kielberg Canyon 7.5' Quadrangle, Pinal and Pima Counties, Arizona v. 1.0",http://hdl.handle.net/10150/630258,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430532093-902/Peppersauce_Ncgmp09_utm.gdb.zip,"Geologic Map of the Peppersauce Wash 7.5' Quadrangle and Part of the Kielberg Canyon 7.5' Quadrangle, Pinal and Pima Counties, Arizona v. 1.0",Philip A. Pearthree; Joseph P. Cook; Steven J. Skotnicki; Jon E. Spencer,2018
arizona_adgm_1552430557109_648,"Geologic Map of the Saint David 7.5' Quadrangle, Cochise County, Arizona, v. 3.0",http://hdl.handle.net/10150/631079,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430557109-648/ncgmp09_opensource.zip,"Geologic Map of the Saint David 7.5' Quadrangle, Cochise County, Arizona, v. 3.0",Ann M. Youberg; Joseph P. Cook,2018
arizona_adgm_1552430557109_648,"Geologic Map of the Saint David 7.5' Quadrangle, Cochise County, Arizona, v. 3.0",http://hdl.handle.net/10150/631079,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430557109-648/StDavid_Ncgmp09_nad.gdb.zip,"Geologic Map of the Saint David 7.5' Quadrangle, Cochise County, Arizona, v. 3.0",Ann M. Youberg; Joseph P. Cook,2018
arizona_adgm_1552427469152_407,"Geologic Map of the Somerton 7.5' Quadrangle, Yuma County, Arizona",http://hdl.handle.net/10150/630259,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427469152-407/ncgmp09_opensource.zip,"Geologic Map of the Somerton 7.5' Quadrangle, Yuma County, Arizona",Ann A. Youberg,2018
arizona_adgm_1552427469152_407,"Geologic Map of the Somerton 7.5' Quadrangle, Yuma County, Arizona",http://hdl.handle.net/10150/630259,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427469152-407/SomertonNcgmp09.gdb.zip,"Geologic Map of the Somerton 7.5' Quadrangle, Yuma County, Arizona",Ann A. Youberg,2018
arizona_adgm_1552430452693_26,"Geologic Map of the Soza Canyon 7.5' Quadrangle, Cochise and Pima Counties, Arizona v. 2.0",http://hdl.handle.net/10150/631069,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430452693-26/ncgmp09_opensource.zip,"Geologic Map of the Soza Canyon 7.5' Quadrangle, Cochise and Pima Counties, Arizona v. 2.0",Jon E. Spencer; Stephen M. Richard; Joseph P. Cook; William R. Dickinson; Steven H. Lingrey; Jerome H. Guynn,2018
arizona_adgm_1552430452693_26,"Geologic Map of the Soza Canyon 7.5' Quadrangle, Cochise and Pima Counties, Arizona v. 2.0",http://hdl.handle.net/10150/631069,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430452693-26/SozaCanyon_ncgmp09_utm.gdb.zip,"Geologic Map of the Soza Canyon 7.5' Quadrangle, Cochise and Pima Counties, Arizona v. 2.0",Jon E. Spencer; Stephen M. Richard; Joseph P. Cook; William R. Dickinson; Steven H. Lingrey; Jerome H. Guynn,2018
arizona_adgm_1552430380240_353,"Geologic Map of the Star Well 7.5' Quadrangle, Maricopa County, Arizona, v. 1.0",http://hdl.handle.net/10150/631082,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430380240-353/ncgmp09_opensource.zip,"Geologic Map of the Star Well 7.5' Quadrangle, Maricopa County, Arizona, v. 1.0",Ann M. Youberg; Jon E. Spencer; Charles A. Ferguson,2018
arizona_adgm_1552430380240_353,"Geologic Map of the Star Well 7.5' Quadrangle, Maricopa County, Arizona, v. 1.0",http://hdl.handle.net/10150/631082,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430380240-353/StarWell_ncgmp09.gdb.zip,"Geologic Map of the Star Well 7.5' Quadrangle, Maricopa County, Arizona, v. 1.0",Ann M. Youberg; Jon E. Spencer; Charles A. Ferguson,2018
arizona_adgm_1552430356438_401,"Geologic Map of the Wagner Wash Well 7.5' Quadrangle, Maricopa County, Arizona, v. 1.0",http://hdl.handle.net/10150/631083,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430356438-401/ncgmp09_opensource.zip,"Geologic Map of the Wagner Wash Well 7.5' Quadrangle, Maricopa County, Arizona, v. 1.0",Charles A. Ferguson; Philip A. Pearthree; Ann M. Youberg; John J. Field; Jon E. Spencer,2018
arizona_adgm_1552430356438_401,"Geologic Map of the Wagner Wash Well 7.5' Quadrangle, Maricopa County, Arizona, v. 1.0",http://hdl.handle.net/10150/631083,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430356438-401/WagnerWashWell_ncgmp09.gdb.zip,"Geologic Map of the Wagner Wash Well 7.5' Quadrangle, Maricopa County, Arizona, v. 1.0",Charles A. Ferguson; Philip A. Pearthree; Ann M. Youberg; John J. Field; Jon E. Spencer,2018
arizona_adgm_1674492808451_90,"Geologic Map of the Wagner Wash Well 7.5' Quadrangle, Maricopa County, Arizona, v. 2.0",http://hdl.handle.net/10150/631083,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1674492808451-90/WagnerWashWell.gdb.zip,"Geologic Map of the Wagner Wash Well 7.5' Quadrangle, Maricopa County, Arizona, v. 2.0",Charles A. Ferguson; Philip A. Pearthree; Ann M. Youberg; John J. Field; Jon E. Spencer,2018
arizona_adgm_1552427435470_359,"Geologic Map of the Yuma East 7.5' Quadrangle, Yuma County, Arizona",http://hdl.handle.net/10150/630150,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427435470-359/ncgmp09_opensource.zip,"Geologic Map of the Yuma East 7.5' Quadrangle, Yuma County, Arizona",Ann M. Youberg; Jon E. Spencer; Philip A. Pearthree,2018
arizona_adgm_1552427435470_359,"Geologic Map of the Yuma East 7.5' Quadrangle, Yuma County, Arizona",http://hdl.handle.net/10150/630150,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427435470-359/YumaEastNcgmp09.gdb.zip,"Geologic Map of the Yuma East 7.5' Quadrangle, Yuma County, Arizona",Ann M. Youberg; Jon E. Spencer; Philip A. Pearthree,2018
arizona_adgm_1552427474562_98,"Geologic Map of the Yuma Southeast 7.5' Quadrangle, Yuma County, Arizona",http://hdl.handle.net/10150/631081,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427474562-98/ncgmp09_opensource.zip,"Geologic Map of the Yuma Southeast 7.5' Quadrangle, Yuma County, Arizona",Philip A. Pearthree,2018
arizona_adgm_1552427474562_98,"Geologic Map of the Yuma Southeast 7.5' Quadrangle, Yuma County, Arizona",http://hdl.handle.net/10150/631081,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427474562-98/YumaSEncgmp09.gdb.zip,"Geologic Map of the Yuma Southeast 7.5' Quadrangle, Yuma County, Arizona",Philip A. Pearthree,2018
arizona_adgm_1674492643927_262,"Geologic Map of the Yuma Southeast 7.5' Quadrangle, Yuma County, Arizona V. 2.0",http://hdl.handle.net/10150/631081,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1674492643927-262/YumaSEncgmp09.gdb.zip,"Geologic Map of the Yuma Southeast 7.5' Quadrangle, Yuma County, Arizona V. 2.0",Philip A. Pearthree,2018
arizona_adgm_1552428201934_127,"Geologic map of the Arizona part of the Gene Wash 7.5' Quadrangle, Mohave and La Paz Counties, Arizona",http://hdl.handle.net/10150/630070,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428201934-127/ncgmp09_opensource.zip,"Geologic map of the Arizona part of the Gene Wash 7.5' Quadrangle, Mohave and La Paz Counties, Arizona","Johnson, B.J.; Spencer, J.E.; Pearthree, P.A.",2015
arizona_adgm_1552428201934_127,"Geologic map of the Arizona part of the Gene Wash 7.5' Quadrangle, Mohave and La Paz Counties, Arizona",http://hdl.handle.net/10150/630070,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428201934-127/GeneWash.gdb.zip,"Geologic map of the Arizona part of the Gene Wash 7.5' Quadrangle, Mohave and La Paz Counties, Arizona","Johnson, B.J.; Spencer, J.E.; Pearthree, P.A.",2015
arizona_adgm_1552428288868_912,"Geologic map of the Cross Roads 7.5' Quadrangle and the southern part of the Gene Wash 7.5' Quadrangle, La Paz County, Arizona, and San Bernardino County, California",http://hdl.handle.net/10150/630071,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428288868-912/ncgmp09_opensource.zip,"Geologic map of the Cross Roads 7.5' Quadrangle and the southern part of the Gene Wash 7.5' Quadrangle, La Paz County, Arizona, and San Bernardino County, California","Spencer, J.E.; Pearthree, P.A.; House, P.K.; Reynolds, S.J.",2015
arizona_adgm_1552428288868_912,"Geologic map of the Cross Roads 7.5' Quadrangle and the southern part of the Gene Wash 7.5' Quadrangle, La Paz County, Arizona, and San Bernardino County, California",http://hdl.handle.net/10150/630071,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428288868-912/Crossroads.gdb.zip,"Geologic map of the Cross Roads 7.5' Quadrangle and the southern part of the Gene Wash 7.5' Quadrangle, La Paz County, Arizona, and San Bernardino County, California","Spencer, J.E.; Pearthree, P.A.; House, P.K.; Reynolds, S.J.",2015
arizona_adgm_1552428056838_411,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona",http://hdl.handle.net/10150/630066,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428056838-411/CompilationArea.geojson,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona","Richard, S, M.",2015
arizona_adgm_1552428056838_411,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona",http://hdl.handle.net/10150/630066,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428056838-411/ConcealedContactsAndFaults.geojson,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona","Richard, S, M.",2015
arizona_adgm_1552428056838_411,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona",http://hdl.handle.net/10150/630066,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428056838-411/ContactsAndFaults.geojson,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona","Richard, S, M.",2015
arizona_adgm_1552428056838_411,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona",http://hdl.handle.net/10150/630066,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428056838-411/MapUnitPolys.geojson,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona","Richard, S, M.",2015
arizona_adgm_1552428056838_411,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona",http://hdl.handle.net/10150/630066,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428056838-411/OrientationDataPoints.geojson,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona","Richard, S, M.",2015
arizona_adgm_1552428056838_411,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona",http://hdl.handle.net/10150/630066,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428056838-411/OtherLines.geojson,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona","Richard, S, M.",2015
arizona_adgm_1552428056838_411,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona",http://hdl.handle.net/10150/630066,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552428056838-411/di-41_legacy_database.zip,"Geologic map of the southwestern part of the Tonto National Forest, Gila, Maricopa, Pinal and Yavapai Counties, Arizona","Richard, S, M.",2015
arizona_adgm_1552427866624_649,"Geologic Map of Safford 7.5' Quadrangle, Graham County, Arizona",http://hdl.handle.net/10150/630063,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427866624-649/ncgmp09_opensource.zip,"Geologic Map of Safford 7.5' Quadrangle, Graham County, Arizona","Cook, J.P.; Youberg, A.",2013
arizona_adgm_1552427866624_649,"Geologic Map of Safford 7.5' Quadrangle, Graham County, Arizona",http://hdl.handle.net/10150/630063,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427866624-649/Safford.gdb.zip,"Geologic Map of Safford 7.5' Quadrangle, Graham County, Arizona","Cook, J.P.; Youberg, A.",2013
arizona_adgm_1552427842658_531,"Geologic Map of the Artesia 7.5' Quadrangle and the Northeastern Corner of the Mount Graham 7.5' Quadrangle, Graham County, Arizona",http://hdl.handle.net/10150/630061,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427842658-531/ncgmp09_opensource.zip,"Geologic Map of the Artesia 7.5' Quadrangle and the Northeastern Corner of the Mount Graham 7.5' Quadrangle, Graham County, Arizona","Cook, J.P.",2013
arizona_adgm_1552427842658_531,"Geologic Map of the Artesia 7.5' Quadrangle and the Northeastern Corner of the Mount Graham 7.5' Quadrangle, Graham County, Arizona",http://hdl.handle.net/10150/630061,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427842658-531/ArtesiaMtGraham_ncgmp09.gdb.zip,"Geologic Map of the Artesia 7.5' Quadrangle and the Northeastern Corner of the Mount Graham 7.5' Quadrangle, Graham County, Arizona","Cook, J.P.",2013
arizona_adgm_1552427855042_284,"Geologic Map of the Thatcher 7.5' Quadrangle, Graham County, Arizona",http://hdl.handle.net/10150/630062,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427855042-284/ncgmp09_opensource.zip,"Geologic Map of the Thatcher 7.5' Quadrangle, Graham County, Arizona","Youberg, A.",2013
arizona_adgm_1552427855042_284,"Geologic Map of the Thatcher 7.5' Quadrangle, Graham County, Arizona",http://hdl.handle.net/10150/630062,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427855042-284/Thatcher.gdb.zip,"Geologic Map of the Thatcher 7.5' Quadrangle, Graham County, Arizona","Youberg, A.",2013
arizona_adgm_1552427432270_483,"Geologic map of the Happy Valley 7.5' Quadrangle, Cochise and Pima Counties, Arizona",http://hdl.handle.net/10150/629181,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552427432270-483/HappyValley_ncgmp09.gdb.zip,"Geologic map of the Happy Valley 7.5' Quadrangle, Cochise and Pima Counties, Arizona",Jon E. Spencer; S. H. Lingrey; Bradford J. Johnson; Joseph P. Cook; Stephen M. Richard,2011
arizona_adgm_1552430418975_79,"Geological Map of the Galleta Flat East 7.5' Quadrangle, Cochise County, Arizona, v. 1.0",http://repository.azgs.az.gov/uri_gin/azgs/dlio/594,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430418975-79/ncgmp09_opensource.zip,"Geological Map of the Galleta Flat East 7.5' Quadrangle, Cochise County, Arizona, v. 1.0",Ann M. Youberg; Jon E. Spencer; Stephen M. Richard; Joseph P. Cook,2009
arizona_adgm_1552430418975_79,"Geological Map of the Galleta Flat East 7.5' Quadrangle, Cochise County, Arizona, v. 1.0",http://repository.azgs.az.gov/uri_gin/azgs/dlio/594,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430418975-79/GalletaFlatEast_ncgmp09.gdb.zip,"Geological Map of the Galleta Flat East 7.5' Quadrangle, Cochise County, Arizona, v. 1.0",Ann M. Youberg; Jon E. Spencer; Stephen M. Richard; Joseph P. Cook,2009
arizona_adgm_1552430345903_719,"Geologic Map of the Benson 7.5' Quadrangle, Cochise County, Arizona, v. 2.0",http://hdl.handle.net/10150/630914,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430345903-719/Benson_ncgmp09_nad.gdb.zip,"Geologic Map of the Benson 7.5' Quadrangle, Cochise County, Arizona, v. 2.0","Youberg, Ann; Skotnicki, Steven J.; Shipman, Todd C.; Ferguson, Charles A.; Cook,  Joseph P.",2009
arizona_adgm_1552430501068_790,"Geologic Map of the Mammoth 7.5' Quadrangle, Pinal County, Arizona, v. 1",http://hdl.handle.net/10150/631077,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430501068-790/ncgmp09_opensource.zip,"Geologic Map of the Mammoth 7.5' Quadrangle, Pinal County, Arizona, v. 1",Jon E. Spencer; Brian F. Gootee; Stephen M. Richard; Joseph P. Cook,2009
arizona_adgm_1552430501068_790,"Geologic Map of the Mammoth 7.5' Quadrangle, Pinal County, Arizona, v. 1",http://hdl.handle.net/10150/631077,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430501068-790/Mammoth_ncgmp09.gdb.zip,"Geologic Map of the Mammoth 7.5' Quadrangle, Pinal County, Arizona, v. 1",Jon E. Spencer; Brian F. Gootee; Stephen M. Richard; Joseph P. Cook,2009
arizona_adgm_1552430329327_755,"Geologic Map of the Oro Valley 7.5' Quadrangle and the Pusch Peak area, Northeastern Pima County, Arizona, v. 2.0",http://hdl.handle.net/10150/630944,https://data.azgs.arizona.edu/api/v1/collections/ADGM-1552430329327-755/ncgmp09_opensource.zip,"Geologic Map of the Oro Valley 7.5' Quadrangle and the Pusch Peak area, Northeastern Pima County, Arizona, v. 2.0",Jon E. Spencer; Philip A. Pearthree,2004
